Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Year,Location_code,US_State,Abbreviation
20191223X92250,Accident,WPR20CA052,2019-12-23,"Chandler, AZ",United States,Non-Fatal,Substantial,PIPER,PA28,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,"The student pilot's loss of directional control during the landing roll, which resulted in a collision with a taxiway sign.

",2019,AZ,Arizona,AZ
20200107X35017,Accident,DCA20LA047,2019-12-23,"Denver, CO",United States,Non-Fatal,Substantial,BOEING,737-824,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,178.0,VMC,Probable Cause,2019,CO,Colorado,CO
20200115X65318,Accident,CEN20CA059,2019-12-23,"Xenia, OH",United States,Non-Fatal,Substantial,ZENITH,CH 750,Yes,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,"The pilot’s failure to maintain airplane control during landing, which resulted in the right tire contacting the runway first followed by the left wing.",2019,OH,Ohio,OH
20191225X20233,Accident,ERA20LA070,2019-12-24,"Concord, NC",United States,Non-Fatal,Substantial,CESSNA,210,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,Probable Cause,2019,NC,North Carolina,NC
20191225X20614,Accident,ERA20CA110,2019-12-24,"Cortland, NY",United States,Non-Fatal,Substantial,PIPER,PA28,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,"The student pilot's failure to maintain the runway heading during takeoff, which resulted in impact with a snowbank and a subsequent nose-over.  ",2019,NY,New York,NY
20200120X43918,Accident,ERA20LA080,2019-12-24,"Suffolk, VA",United States,Non-Fatal,Substantial,TEAM ROCKET F-1,F-1,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,2019,VA,Virginia,VA
20191225X93635,Accident,ERA20FA056,2019-12-25,"Headland, AL",United States,Fatal,Substantial,BELL,407,No,1.0,Turbo Shaft,Personal,1.0,0.0,0.0,2.0,VMC,Probable Cause,2019,AL,Alabama,AL
20200115X52539,Accident,ERA20CA078,2019-12-26,"Ormond Beach, FL",United States,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,"The student pilot’s improper landing flare, which resulted in a hard landing.",2019,FL,Florida,FL
20191227X03858,Accident,WPR20FA051,2019-12-27,"Santa Monica, CA",United States,Non-Fatal,Substantial,CIRRUS,SF50,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,2019,CA,California,CA
20191227X75520,Accident,ANC20MA010,2019-12-27,"Lihue, HI",United States,Fatal,Substantial,AIRBUS,AS350B2,No,1.0,Reciprocating,Personal,7.0,0.0,0.0,0.0,VMC,Probable Cause,2019,HI,Hawaii,HI
20191228X23853,Accident,CEN20MA044,2019-12-28,"LAFAYETTE, LA",United States,Fatal,Destroyed,PIPER,PA 31T,No,2.0,Turbo Prop,Executive/corporate,5.0,0.0,1.0,0.0,IMC,Probable Cause,2019,LA,Louisiana,LA
20191228X62945,Accident,WPR20CA053,2019-12-28,"Missoula, MT",United States,Non-Fatal,Substantial,CESSNA,170,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,"The pilot receiving instruction's failure to maintain directional control during the takeoff roll, which resulted in a runway excursion and ground-loop, and the flight instructor’s failure to adequately monitor the pilot.",2019,MT,Montana,MT
20200102X24851,Accident,ERA20LA082,2019-12-28,"Farmingdale, NY",United States,Non-Fatal,Substantial,MOONEY,M20J,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Probable Cause,2019,NY,New York,NY
20200102X93921,Accident,ERA20LA062,2019-12-28,"Fletcher, NC",United States,Non-Fatal,Destroyed,PIPER,PA32RT,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,6.0,VMC,Probable Cause,2019,NC,North Carolina,NC
20191229X62315,Accident,ERA20FA060,2019-12-29,"College Park, MD",United States,Fatal,Destroyed,AMERICAN AVIATION,AA5,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Probable Cause,2019,MD,Maryland,MD
20191230X15852,Accident,CEN20CA047,2019-12-30,"Robstown, TX",United States,Non-Fatal,Substantial,CESSNA,182,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,"The pilot's failure to set the friction lock on the throttle before hand propping the engine, which allowed the airplane to move forward and impact a credit card machine. Contributing to the accident was the malfunction of the parking brake for reasons that could not be determined.
",2019,TX,Texas,TX
20191230X20237,Accident,WPR20LA054,2019-12-30,"Big Piney, WY",United States,Non-Fatal,Substantial,MITSUBISHI,MU2B,No,2.0,Turbo Prop,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,2019,WY,Wyoming,WY
20191230X91852,Accident,CEN20CA048,2019-12-30,"GRANBURY, TX",United States,Non-Fatal,Substantial,VANS,RV 10,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,"The airplane’s impact with a bird while on approach.",2019,TX,Texas,TX
20191231X03945,Accident,CEN20LA051,2019-12-31,"Danbury, TX",United States,Non-Fatal,Substantial,ENSTROM,F28,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,"The failure of the engine's No.3 intake valve resulting is a loss of engine power and a rollover following the autorotation to soft ground.",2019,TX,Texas,TX
20191231X10905,Accident,CEN20CA052,2019-12-31,"Onaga, KS",United States,Non-Fatal,Substantial,PIPER,PA28R,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,"The pilot's improper decision to take off with the airplane at a high gross weight from a short, turf runway, which degraded its climb performance and led to a delayed aborted takeoff, a runway excursion, and impact with terrain.",2019,KS,Kansas,KS
20191231X83852,Accident,CEN20FA049,2019-12-31,"OLATHE, KS",United States,Fatal,Destroyed,MOONEY,M20S,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,"The pilot’s failure to set the elevator trim properly for takeoff, which resulted in an exceedance of the airplane’s critical angle of attack during climb out, an aerodynamic stall, and the subsequent impact with terrain. 
",2019,KS,Kansas,KS
20200102X82407,Accident,WPR20CA055,2019-12-31,"Elk, CA",United States,Non-Fatal,Substantial,CESSNA,175,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,"The pilot's failure to arrest the descent rate during an aborted simulated engine-out approach, which resulted in impact with vegetation and a subsequent cartwheel. ",2019,CA,California,CA
20200101X91024,Accident,CEN20LA053,2020-01-01,"Ada, OK",United States,Non-Fatal,Substantial,CESSNA,T210,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,"The pilot’s inadequate fuel management, which resulted in a total loss of engine power due to fuel starvation, and the pilot’s inadequate preflight inspection and preflight fuel planning.
",2020,OK,Oklahoma,OK
20200102X54844,Accident,ANC20CA011,2020-01-01,"Fairbanks, AK",United States,Non-Fatal,Substantial,CESSNA,170,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,"The pilot's improper fuel planning, which resulted in a total loss of engine power due to fuel exhaustion, an emergency off-airport landing, and a nose over.",2020,AK,Alaska,AK
20200102X30206,Accident,ERA20LA064,2020-01-02,"Kenansville, NC",United States,Non-Fatal,Substantial,CIRRUS,SR22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,2020,NC,North Carolina,NC
20200121X21657,Accident,WPR20CA069,2020-01-02,"Van Nuys, CA",United States,Non-Fatal,Substantial,GULFSTREAM,G IV,No,2.0,Turbo Fan,Personal,0.0,0.0,1.0,13.0,VMC,"The airplane’s encounter with turbulence during descent, which resulted in a serious injury to a flight attendant. 


",2020,CA,California,CA
20200106X74402,Accident,ERA20CA073,2020-01-03,"San Juan, PR",United States,Non-Fatal,Substantial,BEECH,HAWKER 900XP,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,5.0,IMC,"The pilot's failure to maintain a proper descent rate during landing, which resulted in a hard landing short of the runway.",2020,PR,Puerto Rico,PR
20200105X63521,Accident,ERA20CA139,2020-01-04,"Morristown, NJ",United States,Non-Fatal,Substantial,BEECH,200,No,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,9.0,IMC,"The airplane hydroplaning while landing on a wet runway, which degraded its braking capability and resulted in a runway overrun onto grass and mud and the nose landing gear collapsing. Contributing to the accident was the pilot's improper decision to land the airplane until it was near the runway midpoint due to fog over the approach end of the runway.",2020,NJ,New Jersey,NJ
20200104X54406,Accident,WPR20FA057,2020-01-04,"Santa Clarita, CA",United States,Fatal,Destroyed,THUNDER MUSTANG,TM-1,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,2020,CA,California,CA
20200104X82940,Accident,CEN20LA055,2020-01-04,"Mullin, TX",United States,Non-Fatal,Substantial,AERO COMMANDER,100,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,"A total loss of engine power for reasons that could not be determined based on the available information.
",2020,TX,Texas,TX
20200107X14009,Accident,WPR20CA059,2020-01-04,"Mokelumne Hills, CA",United States,Non-Fatal,Substantial,SUD AVIATION,SE 3130 ALOUETTE II,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,"The pilot's failure to maintain adequate clearance from terrain during a hover-taxi, which resulted in the helicopter's skid contacting grass and a subsequent dynamic roll-over.",2020,CA,California,CA
20200107X20502,Accident,WPR20CA060,2020-01-04,"Twentynine Palms, CA",United States,Non-Fatal,Substantial,CESSNA,150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,"The pilot's poor preflight planning, during which he failed to verify the proper procedure to activate the runway lights; his inability to locate the airport without lighting; and the airplane’s subsequent low-fuel state as he circled looking for the airport, which necessitated a precautionary off-airport landing, during which the nose landing gear separated.  
 

",2020,CA,California,CA
20200105X53312,Accident,ERA20FA063,2020-01-05,"Cullman, AL",United States,Fatal,Destroyed,VANS,VANS RV-6,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Probable Cause,2020,AL,Alabama,AL
20200105X93559,Accident,ERA20CA065,2020-01-05,"Rutherfordton, NC",United States,Non-Fatal,Substantial,AMERICAN AVIATION,AA5,No,1.0,Reciprocating,Personal,0.0,3.0,1.0,0.0,VMC,"The pilot's failure to maintain control of the airplane during an intentional aerodynamic stall, which resulted in a spin and subsequent collision with terrain.",2020,NC,North Carolina,NC
20200106X65620,Accident,ERA20FA068,2020-01-06,"Newborn, GA",United States,Fatal,Destroyed,CESSNA,172,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,"The pilot’s impairment/incapacitation from carbon monoxide poisoning due to a degraded muffler. Contributing to the accident was the pilot’s failure to properly maintain the airplane.",2020,GA,Georgia,GA
20200106X90557,Accident,ERA20LA069,2020-01-06,"Mount Sterling, KY",United States,Non-Fatal,Substantial,GLASSAIR,I,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,"The pilot’s mismanagement of the fuel selector, which resulted in fuel starvation and a total loss of engine power.",2020,KY,Kentucky,KY
20200107X21841,Accident,WPR20LA062,2020-01-06,"El Monte, CA",United States,Non-Fatal,Substantial,CESSNA,172H,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,2020,CA,California,CA
20200108X05551,Accident,ANC20CA012,2020-01-07,"Kapolei, HI",United States,Non-Fatal,Substantial,CIRRUS,SR22,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,"The student pilot's loss of airplane control during a short field takeoff in gusting crosswind conditions, and the designated pilot examiner's delayed remedial action.",2020,HI,Hawaii,HI
20200109X13705,Accident,ERA20CA072,2020-01-07,"Norfolk, VA",United States,Non-Fatal,Substantial,BEECH,23,No,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,"The pilot receiving instruction's failure to maintain airplane control during landing with a crosswind, which resulted in a bounced landing, and the flight instructor's delayed remedial action, which resulted in a loss of control during the go-around.",2020,VA,Virginia,VA
20200108X75639,Accident,ERA20LA071,2020-01-08,"Preston, GA",United States,Non-Fatal,Substantial,HUGHES,OH 6A,No,1.0,Turbo Shaft,Aerial Observation,0.0,1.0,0.0,0.0,VMC,Probable Cause,2020,GA,Georgia,GA
20200109X13223,Accident,ERA20CA140,2020-01-08,"Palm Coast, FL",United States,Non-Fatal,Minor,CESSNA,172,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,"The student pilot's failure to allow adequate separation when passing the parked airplane, which resulted in a ground collision.",2020,FL,Florida,FL
20200109X21704,Accident,DCA20CA049,2020-01-08,"New York, NY",United States,Non-Fatal,Substantial,BOEING,737,No,2.0,Turbo Fan,Personal,0.0,0.0,0.0,121.0,Unk,failure of the deicing truck driver to maintain appropriate clearance from the airplane.,2020,NY,New York,NY
20200109X52615,Accident,WPR20CA066,2020-01-08,"Helena, MT",United States,Non-Fatal,Substantial,PIPER,PA 23,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,"The pilot's improper decision to attempt an off-airport departure from rough terrain without inspecting the takeoff area, which resulted in a collision with a shallow rut during takeoff and the nose landing gear collapsing. ",2020,MT,Montana,MT
20200109X20857,Accident,ERA20FA074,2020-01-10,"Mechanicsburg, PA",United States,Fatal,Destroyed,ROBINSON,R66,No,1.0,Turbo Shaft,Personal,2.0,0.0,0.0,0.0,VMC,Probable Cause,2020,PA,Pennsylvania,PA
20200125X54545,Accident,DCA20CA058,2020-01-10,"New Orleans, LA",United States,Non-Fatal,Substantial,AIRBUS,A320,No,2.0,Turbo Fan,Personal,0.0,0.0,1.0,158.0,Unk,"an encounter with convectively induced turbulence while overflying an area of known convective activity.",2020,LA,Louisiana,LA
20200113X82223,Accident,CEN20LA058,2020-01-11,"Bandera, TX",United States,Non-Fatal,Substantial,PIPER,PA46,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,2020,TX,Texas,TX
20200112X30726,Accident,WPR20FA063,2020-01-12,"Billings, MT",United States,Fatal,Destroyed,CESSNA,TR182,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,Probable Cause,2020,MT,Montana,MT
20200113X34716,Accident,ANC20LA013,2020-01-12,"Fairbanks, AK",United States,Non-Fatal,Substantial,PIPER,PA31,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,8.0,VMC,Probable Cause,2020,AK,Alaska,AK
20200206X43510,Accident,WPR20CA087,2020-01-12,"Santa Barbara, CA",United States,Non-Fatal,Substantial,PIPER,PA28,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,"The pilot's failure to maintain clearance from a parked airplane during taxi operations at night.",2020,CA,California,CA
20200115X40405,Accident,WPR20CA064,2020-01-13,"Hawthorne, CA",United States,Non-Fatal,Substantial,AIRBORNE,XT912,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,"The student pilot's failure to arrest the airplane’s descent rate, which resulted in a hard landing. 

",2020,CA,California,CA
20200115X81659,Accident,ERA20LA077,2020-01-14,"St. Petersburg, FL",United States,Non-Fatal,Substantial,MICHAEL A. WATSON,VELOCITY ELITE RG,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,2020,FL,Florida,FL
20200115X82407,Accident,ERA20CA081,2020-01-14,"East Palatka, FL",United States,Non-Fatal,Substantial,PEREYRA,AVENTURA,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,"The pilot's failure to properly configure the amphibious airplane for a water landing, which resulted in it flipping over.",2020,FL,Florida,FL
20200115X02226,Accident,ERA20LA076,2020-01-15,"Nashua, NH",United States,Non-Fatal,Substantial,MAGNI,M-24 PLUS,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,2020,NH,New Hampshire,NH
20200115X23243,Accident,ERA20CA075,2020-01-15,"Coleman, FL",United States,Non-Fatal,Substantial,VANS,VANS RV 9,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,"The pilot's failure to properly configure the airplane for takeoff, which resulted in premature liftoff, loss of control, and collision with terrain.",2020,FL,Florida,FL
20200115X85405,Accident,WPR20FA065,2020-01-15,"Roy, UT",United States,Fatal,Substantial,CESSNA,T310,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,2020,UT,Utah,UT
20200116X45001,Accident,ERA20LA079,2020-01-16,"Titusville, FL",United States,Non-Fatal,Substantial,RANS,S12,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,2020,FL,Florida,FL
20200116X50821,Accident,CEN20CA062,2020-01-16,"St. Charles, MO",United States,Non-Fatal,Substantial,BEECH,76,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,"The pilot receiving instruction’s misunderstanding of the flight instructor’s instruction and the pilot's and the instructor’s insufficient use of rudder while adding power to the operating engine, which resulted in the airplane rolling left and the wing striking the ground. Contributing to the accident was the flight instructor's delayed remedial action.",2020,MO,Missouri,MO
20200117X71039,Accident,ANC20LA015,2020-01-16,"Dutch Harbor, AK",United States,Non-Fatal,Substantial,BEECH,200,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,2.0,VMC,Probable Cause,2020,AK,Alaska,AK
20200117X62609,Accident,CEN20LA063,2020-01-17,"Paulding, OH",United States,Non-Fatal,Destroyed,PIEL,CP301,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,"The pilot’s failure to maintain control of the airplane following the loss of engine power. The loss of engine power was the result of fuel starvation due to the degraded fuel tank and fuel contamination.",2020,OH,Ohio,OH
20200118X93135,Accident,ERA20CA091,2020-01-17,"Laytonsville, MD",United States,Non-Fatal,Substantial,CESSNA,185,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,"The failure of the tailwheel attachment tube during the takeoff roll, which resulted in a loss of directional control, a runway excursion, and the left main landing gear collapsing.",2020,MD,Maryland,MD
20200121X51450,Accident,WPR20LA068,2020-01-17,"Big Timber, MT",United States,Non-Fatal,Substantial,CESSNA,172Q,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,2020,MT,Montana,MT
20200119X92652,Accident,ERA20CA083,2020-01-18,"Wauchula, FL",United States,Non-Fatal,Substantial,DENNEY,KITFOX,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,"The pilot's improper landing flare in gusting crosswind conditions, which resulted in a bounced landing, and his subsequent failure to maintain directional control, which resulted in a runway excursion and nose-over.",2020,FL,Florida,FL
20200121X55025,Accident,WPR20CA070,2020-01-18,"Gold Canyon, AZ",United States,Non-Fatal,Substantial,POWRACHUTE,AIRWOLF,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,"The pilot's failure to maintain directional control during an aborted takeoff, which resulted in collision with a barricade.",2020,AZ,Arizona,AZ
20200119X92859,Accident,ERA20LA094,2020-01-19,"Homestead, FL",United States,Non-Fatal,Minor,AIRBORNE AMERICA,AX9-140,No,1.0,Reciprocating,Aerial Observation,0.0,2.0,2.0,5.0,VMC,Probable Cause,2020,FL,Florida,FL
